아파트,거래일자,법정동,도로명,층,전용면적,건축년도,거래금액,시군구명,읍면동명,건물명,경도,위도,가까운역,가까운역과의 거리
대상타운현대아파트,2019-11-30,방학동,마들로,14,84.78,2001,67700,도봉구,방학동,대상타운현대아파트,127.0444344,37.6678796,방학역[1호선],0.0455962316072694
대상타운현대아파트,2019-11-30,방학동,마들로,14,101.48,2001,71400,도봉구,방학동,대상타운현대아파트,127.0444344,37.6678796,방학역[1호선],0.0455962316072694
대상타운현대아파트,2019-11-30,방학동,마들로,2,133.97,2001,77200,도봉구,방학동,대상타운현대아파트,127.0444344,37.6678796,방학역[1호선],0.0455962316072694
대상타운현대아파트,2019-12-02,방학동,마들로,11,60.0,2001,54400,도봉구,방학동,대상타운현대아파트,127.0444344,37.6678796,방학역[1호선],0.0455962316072694
대상타운현대아파트,2019-12-02,방학동,마들로,11,84.78,2001,67500,도봉구,방학동,대상타운현대아파트,127.0444344,37.6678796,방학역[1호선],0.0455962316072694
대상타운현대아파트,2019-12-02,방학동,마들로,21,60.0,2001,55000,도봉구,방학동,대상타운현대아파트,127.0444344,37.6678796,방학역[1호선],0.0455962316072694
대상타운현대아파트,2019-12-03,방학동,마들로,5,60.0,2001,53000,도봉구,방학동,대상타운현대아파트,127.0444344,37.6678796,방학역[1호선],0.0455962316072694
대상타운현대아파트,2019-12-07,방학동,마들로,14,60.0,2001,54300,도봉구,방학동,대상타운현대아파트,127.0444344,37.6678796,방학역[1호선],0.0455962316072694
대상타운현대아파트,2019-12-10,방학동,마들로,4,164.15,2001,82000,도봉구,방학동,대상타운현대아파트,127.0444344,37.6678796,방학역[1호선],0.0455962316072694
대상타운현대아파트,2019-12-11,방학동,마들로,7,60.0,2001,54000,도봉구,방학동,대상타운현대아파트,127.0444344,37.6678796,방학역[1호선],0.0455962316072694
대상타운현대아파트,2019-12-16,방학동,마들로,15,84.78,2001,69500,도봉구,방학동,대상타운현대아파트,127.0444344,37.6678796,방학역[1호선],0.0455962316072694
대상타운현대아파트,2019-12-20,방학동,마들로,19,84.78,2001,62000,도봉구,방학동,대상타운현대아파트,127.0444344,37.6678796,방학역[1호선],0.0455962316072694
대상타운현대아파트,2019-12-21,방학동,마들로,4,101.4,2001,71000,도봉구,방학동,대상타운현대아파트,127.0444344,37.6678796,방학역[1호선],0.0455962316072694
대상타운현대아파트,2019-12-26,방학동,마들로,4,164.15,2001,82000,도봉구,방학동,대상타운현대아파트,127.0444344,37.6678796,방학역[1호선],0.0455962316072694
동양크레오아파트,2019-10-01,방학동,시루봉로,10,84.9661,2004,44000,도봉구,방학동,동양크레오아파트,127.0277137,37.66758376,북한산우이역[우이신설선],1.4118382707523245
동양크레오아파트,2019-11-05,방학동,시루봉로,6,84.9501,2004,40300,도봉구,방학동,동양크레오아파트,127.0277137,37.66758376,북한산우이역[우이신설선],1.4118382707523245
동양크레오아파트,2019-11-27,방학동,시루봉로,5,84.9696,2004,37000,도봉구,방학동,동양크레오아파트,127.0277137,37.66758376,북한산우이역[우이신설선],1.4118382707523245
동양크레오아파트,2019-11-30,방학동,시루봉로,4,84.9696,2004,41500,도봉구,방학동,동양크레오아파트,127.0277137,37.66758376,북한산우이역[우이신설선],1.4118382707523245
청구아파트,2019-10-02,방학동,해등로,11,84.97,1994,36000,도봉구,방학동,청구아파트,127.0252126,37.66054886,북한산우이역[우이신설선],1.1234763308109588
청구아파트,2019-10-07,방학동,해등로,15,84.97,1994,39250,도봉구,방학동,청구아파트,127.0252126,37.66054886,북한산우이역[우이신설선],1.1234763308109588
청구아파트,2019-10-08,방학동,해등로,3,84.97,1994,34500,도봉구,방학동,청구아파트,127.0252126,37.66054886,북한산우이역[우이신설선],1.1234763308109588
청구아파트,2019-10-19,방학동,해등로,2,84.97,1994,34000,도봉구,방학동,청구아파트,127.0252126,37.66054886,북한산우이역[우이신설선],1.1234763308109588
청구아파트,2019-12-10,방학동,해등로,8,84.97,1994,38750,도봉구,방학동,청구아파트,127.0252126,37.66054886,북한산우이역[우이신설선],1.1234763308109588
삼익세라믹아파트,2019-10-04,방학동,도당로,3,58.77,1988,26200,도봉구,방학동,삼익세라믹아파트,127.0325394,37.66420356,방학역[1호선],1.0982424565890831
삼익세라믹아파트,2019-10-05,방학동,도당로,8,74.105,1988,37000,도봉구,방학동,삼익세라믹아파트,127.0325394,37.66420356,방학역[1호선],1.0982424565890831
삼익세라믹아파트,2019-10-24,방학동,도당로,2,58.77,1988,25000,도봉구,방학동,삼익세라믹아파트,127.0325394,37.66420356,방학역[1호선],1.0982424565890831
삼익세라믹아파트,2019-10-31,방학동,도당로,13,42.93,1988,22800,도봉구,방학동,삼익세라믹아파트,127.0325394,37.66420356,방학역[1호선],1.0982424565890831
삼익세라믹아파트,2019-11-11,방학동,도당로,8,58.77,1988,26500,도봉구,방학동,삼익세라믹아파트,127.0325394,37.66420356,방학역[1호선],1.0982424565890831
삼익세라믹아파트,2019-12-23,방학동,도당로,2,58.77,1988,27400,도봉구,방학동,삼익세라믹아파트,127.0325394,37.66420356,방학역[1호선],1.0982424565890831
삼익세라믹아파트,2019-12-24,방학동,도당로,8,84.96,1988,41300,도봉구,방학동,삼익세라믹아파트,127.0325394,37.66420356,방학역[1호선],1.0982424565890831
브라운스톤방학아파트,2019-10-09,방학동,도봉로146길,23,84.9,2003,48000,도봉구,방학동,브라운스톤방학아파트,127.0426802,37.66692535,방학역[1호선],0.15615947864664392
브라운스톤방학아파트,2019-10-10,방학동,도봉로146길,8,84.9,2003,47800,도봉구,방학동,브라운스톤방학아파트,127.0426802,37.66692535,방학역[1호선],0.15615947864664392
브라운스톤방학아파트,2019-11-21,방학동,도봉로146길,5,84.9,2003,50500,도봉구,방학동,브라운스톤방학아파트,127.0426802,37.66692535,방학역[1호선],0.15615947864664392
브라운스톤방학아파트,2019-11-22,방학동,도봉로146길,8,84.9,2003,50000,도봉구,방학동,브라운스톤방학아파트,127.0426802,37.66692535,방학역[1호선],0.15615947864664392
브라운스톤방학아파트,2019-12-04,방학동,도봉로146길,3,84.9,2003,49300,도봉구,방학동,브라운스톤방학아파트,127.0426802,37.66692535,방학역[1호선],0.15615947864664392
금광포란재아파트,2019-10-14,방학동,도봉로150바길,9,59.611,2005,40300,도봉구,방학동,금광포란재아파트,127.0430891,37.66756885,방학역[1호선],0.10782794430456576
금광포란재아파트,2019-12-07,방학동,도봉로150바길,4,59.611,2005,35750,도봉구,방학동,금광포란재아파트,127.0430891,37.66756885,방학역[1호선],0.10782794430456576
송학휴스테이,2019-10-22,방학동,도당로15길,4,51.257,2016,27600,도봉구,방학동,송학휴스테이,127.0337105,37.66968215,방학역[1호선],0.9644247709003173
송학휴스테이,2019-11-22,방학동,도당로15길,2,51.001,2016,24500,도봉구,방학동,송학휴스테이,127.0337105,37.66968215,방학역[1호선],0.9644247709003173
신동아타워아파트,2019-10-22,방학동,방학로,14,84.74,1997,31800,도봉구,방학동,신동아타워아파트,127.0267151,37.66484049,북한산우이역[우이신설선],1.2434176940616986
상아2차아파트,2019-10-01,창동,노해로63가길,5,45.54,1988,34800,도봉구,창동,상아2차아파트,127.0428653,37.65574015,창동역[1호선],0.46467566046255043
상아2차아파트,2019-10-03,창동,노해로63가길,8,45.54,1988,34500,도봉구,창동,상아2차아파트,127.0428653,37.65574015,창동역[1호선],0.46467566046255043
상아2차아파트,2019-10-22,창동,노해로63가길,8,45.54,1988,34500,도봉구,창동,상아2차아파트,127.0428653,37.65574015,창동역[1호선],0.46467566046255043
상아2차아파트,2019-11-08,창동,노해로63가길,8,45.54,1988,35500,도봉구,창동,상아2차아파트,127.0428653,37.65574015,창동역[1호선],0.46467566046255043
상아1차아파트,2019-10-04,창동,해등로,10,69.03,1987,50000,도봉구,창동,상아1차아파트,127.038942,37.65675538,창동역[1호선],0.8246130252764846
상아1차아파트,2019-10-09,창동,해등로,8,58.59,1987,43000,도봉구,창동,상아1차아파트,127.038942,37.65675538,창동역[1호선],0.8246130252764846
상아1차아파트,2019-10-09,창동,해등로,14,58.59,1987,43300,도봉구,창동,상아1차아파트,127.038942,37.65675538,창동역[1호선],0.8246130252764846
상아1차아파트,2019-10-28,창동,해등로,14,84.99,1987,50000,도봉구,창동,상아1차아파트,127.038942,37.65675538,창동역[1호선],0.8246130252764846
상아1차아파트,2019-10-29,창동,해등로,4,58.59,1987,43500,도봉구,창동,상아1차아파트,127.038942,37.65675538,창동역[1호선],0.8246130252764846
상아1차아파트,2019-11-04,창동,해등로,3,69.03,1987,47000,도봉구,창동,상아1차아파트,127.038942,37.65675538,창동역[1호선],0.8246130252764846
상아1차아파트,2019-11-13,창동,해등로,8,45.54,1987,34500,도봉구,창동,상아1차아파트,127.038942,37.65675538,창동역[1호선],0.8246130252764846
상아1차아파트,2019-11-16,창동,해등로,8,45.54,1987,34000,도봉구,창동,상아1차아파트,127.038942,37.65675538,창동역[1호선],0.8246130252764846
상아1차아파트,2019-11-19,창동,해등로,12,58.59,1987,44900,도봉구,창동,상아1차아파트,127.038942,37.65675538,창동역[1호선],0.8246130252764846
상아1차아파트,2019-11-28,창동,해등로,10,45.54,1987,33500,도봉구,창동,상아1차아파트,127.038942,37.65675538,창동역[1호선],0.8246130252764846
상아1차아파트,2019-12-12,창동,해등로,1,58.59,1987,41000,도봉구,창동,상아1차아파트,127.038942,37.65675538,창동역[1호선],0.8246130252764846
상아1차아파트,2019-12-14,창동,해등로,13,45.54,1987,34000,도봉구,창동,상아1차아파트,127.038942,37.65675538,창동역[1호선],0.8246130252764846
상아1차아파트,2019-12-15,창동,해등로,4,69.03,1987,50650,도봉구,창동,상아1차아파트,127.038942,37.65675538,창동역[1호선],0.8246130252764846
상아1차아파트,2019-12-18,창동,해등로,10,58.59,1987,48000,도봉구,창동,상아1차아파트,127.038942,37.65675538,창동역[1호선],0.8246130252764846
상아1차아파트,2019-12-21,창동,해등로,11,84.99,1987,58000,도봉구,창동,상아1차아파트,127.038942,37.65675538,창동역[1호선],0.8246130252764846
브라운스톤쌍문,2019-11-15,쌍문동,노해로40길,6,84.97,2006,52000,도봉구,쌍문동,브라운스톤쌍문,127.0277759,37.64981348,쌍문역[4호선],0.6234611726401256
브라운스톤쌍문,2019-12-09,쌍문동,노해로40길,7,84.969,2006,53500,도봉구,쌍문동,브라운스톤쌍문,127.0277759,37.64981348,쌍문역[4호선],0.6234611726401256
브라운스톤쌍문,2019-12-10,쌍문동,노해로40길,8,74.8,2006,50000,도봉구,쌍문동,브라운스톤쌍문,127.0277759,37.64981348,쌍문역[4호선],0.6234611726401256
거성학마을아파트,2019-11-11,방학동,도당로,13,59.99,1994,33800,도봉구,방학동,거성학마을아파트,127.037151,37.66971159,방학역[1호선],0.677081184072065
거성학마을아파트,2019-12-03,방학동,도당로,16,84.93,1994,40100,도봉구,방학동,거성학마을아파트,127.037151,37.66971159,방학역[1호선],0.677081184072065
거성학마을아파트,2019-12-30,방학동,도당로,13,84.93,1994,40800,도봉구,방학동,거성학마을아파트,127.037151,37.66971159,방학역[1호선],0.677081184072065
성원아파트,2019-11-16,방학동,도당로6길,2,59.94,1996,29800,도봉구,방학동,성원아파트,127.0333726,37.66403546,방학역[1호선],1.0361165208529115
성원아파트,2019-11-16,방학동,도당로6길,2,59.94,1996,29800,도봉구,방학동,성원아파트,127.0338168,37.66427494,방학역[1호선],0.9899934096213753
초안산신도브래뉴,2019-11-01,창동,우이천로4라길,1,84.9991,2005,38900,도봉구,창동,초안산신도브래뉴,127.0397431,37.63616298,수유(강북구청)역[4호선],1.2583799930728479
초안산신도브래뉴,2019-11-01,창동,우이천로4라길,1,84.9991,2005,38900,도봉구,창동,초안산신도브래뉴,127.0402298,37.63636643,수유(강북구청)역[4호선],1.2973459329620047
초안산신도브래뉴,2019-11-21,창동,우이천로4라길,9,59.8329,2005,37000,도봉구,창동,초안산신도브래뉴,127.0397431,37.63616298,수유(강북구청)역[4호선],1.2583799930728479
초안산신도브래뉴,2019-11-21,창동,우이천로4라길,9,59.8329,2005,37000,도봉구,창동,초안산신도브래뉴,127.0402298,37.63636643,수유(강북구청)역[4호선],1.2973459329620047
초안산신도브래뉴,2019-12-16,창동,우이천로4라길,16,84.9991,2005,43000,도봉구,창동,초안산신도브래뉴,127.0397431,37.63616298,수유(강북구청)역[4호선],1.2583799930728479
초안산신도브래뉴,2019-12-16,창동,우이천로4라길,16,84.9991,2005,43000,도봉구,창동,초안산신도브래뉴,127.0402298,37.63636643,수유(강북구청)역[4호선],1.2973459329620047
새울아파트,2019-11-09,창동,덕릉로63길,5,84.78,2006,27000,도봉구,창동,새울아파트,127.037803,37.64809042,쌍문역[4호선],0.2798930887866894
월계역신도브래뉴,2019-10-01,월계동,광운로,15,84.5133,2005,50000,노원구,월계동,월계역신도브래뉴,127.0564019,37.63120192,월계역[1호선],0.3039081700697033
월계역신도브래뉴,2019-10-05,월계동,광운로,12,59.8587,2005,40000,노원구,월계동,월계역신도브래뉴,127.0564019,37.63120192,월계역[1호선],0.3039081700697033
월계역신도브래뉴,2019-10-05,월계동,광운로,9,117.1038,2005,59000,노원구,월계동,월계역신도브래뉴,127.0564019,37.63120192,월계역[1호선],0.3039081700697033
월계역신도브래뉴,2019-10-17,월계동,광운로,9,84.5133,2005,54500,노원구,월계동,월계역신도브래뉴,127.0564019,37.63120192,월계역[1호선],0.3039081700697033
월계역신도브래뉴,2019-10-24,월계동,광운로,2,59.8587,2005,40800,노원구,월계동,월계역신도브래뉴,127.0564019,37.63120192,월계역[1호선],0.3039081700697033
월계역신도브래뉴,2019-11-23,월계동,광운로,13,59.8587,2005,42500,노원구,월계동,월계역신도브래뉴,127.0564019,37.63120192,월계역[1호선],0.3039081700697033
녹천역두산위브아파트,2019-10-15,월계동,마들로5길,7,84.9094,2017,56300,노원구,월계동,녹천역두산위브아파트,127.0512162,37.64372432,녹천역[1호선],0.09990885746807533
녹천역두산위브아파트,2019-10-19,월계동,마들로5길,2,84.8218,2017,54700,노원구,월계동,녹천역두산위브아파트,127.0512162,37.64372432,녹천역[1호선],0.09990885746807533
녹천역두산위브아파트,2019-10-26,월계동,마들로5길,6,84.9343,2017,56500,노원구,월계동,녹천역두산위브아파트,127.0512162,37.64372432,녹천역[1호선],0.09990885746807533
녹천역두산위브아파트,2019-11-02,월계동,마들로5길,2,84.8514,2017,56000,노원구,월계동,녹천역두산위브아파트,127.0512162,37.64372432,녹천역[1호선],0.09990885746807533
녹천역두산위브아파트,2019-11-05,월계동,마들로5길,5,84.9094,2017,59000,노원구,월계동,녹천역두산위브아파트,127.0512162,37.64372432,녹천역[1호선],0.09990885746807533
